Time,Track Name_lead,Geometry_lead,Latitude_lead,Longitude_lead,Elevation_lead,Ortho Height_lead,Instrument Ht_lead,Fix ID_lead,Speed_lead,Bearing_lead,Horizontal Accuracy_lead,Vertical Accuracy_lead,PDOP_lead,HDOP_lead,VDOP_lead,Satellites in View_lead,Satellites in Use_lead,Track Name_follow,Geometry_follow,Latitude_follow,Longitude_follow,Elevation_follow,Ortho Height_follow,Instrument Ht_follow,Fix ID_follow,Speed_follow,Bearing_follow,Horizontal Accuracy_follow,Vertical Accuracy_follow,PDOP_follow,HDOP_follow,VDOP_follow,Satellites in View_follow,Satellites in Use_follow,Latitude_lead_smoothed,Longitude_lead_smoothed,Speed_lead_smoothed,Latitude_follow_smoothed,Longitude_follow_smoothed,Speed_follow_smoothed
2025-06-10 22:49:35-05:00,Track 5,POINTZ(-89.452818723 43.015521108 274.4539),43.015521108,-89.452818723,274.4539,0.0,0.0,1.0,17.4021,267.5,1.478,2.302,1.0,0.6,0.8,26.0,26.0,Track 5,POINTZ(-89.452448837 43.015518322 282.426),43.015518322,-89.452448837,282.426,0,0,9901,18.859,268.3,0,0,999,999,999,0,0,43.0155199024,-89.4528615318,17.3657,43.015517411000005,-89.4524949366,18.82886
2025-06-10 22:49:35.100000-05:00,,,43.0155205052,-89.4528401274,,,,,17.3839,,,,,,,,,Track 5,POINTZ(-89.452471847 43.015517875 282.4284),43.015517875,-89.452471847,282.4284,0,0,9901,18.8451,268.4,0,0,999,999,999,0,0,43.015519601,-89.452872234,17.3566,43.015517173,-89.45250647166667,18.820766666666668
2025-06-10 22:49:35.200000-05:00,,,43.0155199024,-89.4528615318,,,,,17.3657,,,,,,,,,Track 5,POINTZ(-89.452494931 43.015517438 282.3829),43.015517438,-89.452494931,282.3829,0,0,9901,18.8297,268.5,0,0,999,999,999,0,0,43.01551924934286,-89.452882933,17.3471,43.01551693971429,-89.452517999,18.813585714285715
2025-06-10 22:49:35.300000-05:00,,,43.0155192996,-89.4528829362,,,,,17.3475,,,,,,,,,Track 5,POINTZ(-89.452517987 43.015516947 282.3418),43.015516947,-89.452517987,282.3418,0,0,9901,18.8148,268.5,0,0,999,999,999,0,0,43.015518866275,-89.45289363,17.33735,43.015516692375,-89.45252951762501,18.805375
2025-06-10 22:49:35.400000-05:00,,,43.0155186968,-89.4529043406,,,,,17.3293,,,,,,,,,Track 5,POINTZ(-89.452541081 43.015516473 282.3085),43.015516473,-89.452541081,282.3085,0,0,9901,18.7957,268.4,0,0,999,999,999,0,0,43.01551846226667,-89.45290432566667,17.32743333333333,43.01551644344445,-89.452541032,18.797844444444443
2025-06-10 22:49:35.500000-05:00,Track 5,POINTZ(-89.452925745 43.015518094 274.3198),43.015518094,-89.452925745,274.3198,0.0,0.0,1.0,17.3111,267.4,1.538,2.32,1.1,0.6,0.9,26.0,26.0,Track 5,POINTZ(-89.452564147 43.015515983 282.2542),43.015515983,-89.452564147,282.2542,0,0,9901,18.7803,268.4,0,0,999,999,999,0,0,43.015518043600004,-89.4529150204,17.3174,43.015516191,-89.45255254,18.791050000000002
2025-06-10 22:49:35.600000-05:00,,,43.0155171394,-89.452947127,,,,,17.2901,,,,,,,,,Track 5,POINTZ(-89.452587163 43.01551554 282.2151),43.01551554,-89.452587163,282.2151,0,0,9901,18.7705,268.3,0,0,999,999,999,0,0,43.0155172649,-89.4529364136,17.297800000000002,43.0155156948,-89.4525755615,18.77824
2025-06-10 22:49:35.700000-05:00,,,43.0155161848,-89.452968509,,,,,17.269099999999998,,,,,,,,,Track 5,POINTZ(-89.452610148 43.015514961 282.1756),43.015514961,-89.452610148,282.1756,0,0,9901,18.7479,268.1,0,0,999,999,999,0,0,43.01551644818,-89.45295787464,17.280245999999998,43.015515193300004,-89.4525985748,18.76682
2025-06-10 22:49:35.800000-05:00,,,43.0155152302,-89.452989891,,,,,17.2481,,,,,,,,,Track 5,POINTZ(-89.452633147 43.015514452 282.1342),43.015514452,-89.452633147,282.1342,0,0,9901,18.7376,268.2,0,0,999,999,999,0,0,43.01551559344,-89.45297940352,17.264738,43.0155146751,-89.45262156599999,18.75087
2025-06-10 22:49:35.900000-05:00,,,43.0155142756,-89.453011273,,,,,17.2271,,,,,,,,,Track 5,POINTZ(-89.452656112 43.015513919 282.0926),43.015513919,-89.452656112,282.0926,0,0,9901,18.7299,268.1,0,0,999,999,999,0,0,43.01551470068,-89.45300100024,17.251275999999997,43.0155141488,-89.45264453780001,18.729210000000002
2025-06-10 22:49:36-05:00,Track 5,POINTZ(-89.453032655 43.015513321 274.1713),43.015513321,-89.453032655,274.1713,0.0,0.0,1.0,17.2061,267.0,1.457,2.24,1.0,0.6,0.8,26.0,26.0,Track 5,POINTZ(-89.452679052 43.01551336 282.0542),43.01551336,-89.452679052,282.0542,0,0,9901,18.7309,268.1,0,0,999,999,999,0,0,43.015513769900004,-89.4530226648,17.23986,43.0155136154,-89.45266748169999,18.7075
2025-06-10 22:49:36.100000-05:00,,,43.015512338,-89.4530547378,,,,,17.20836,,,,,,,,,Track 5,POINTZ(-89.45270198 43.01551286 282.0047),43.01551286,-89.45270198,282.0047,0,0,9901,18.7309,268.1,0,0,999,999,999,0,0,43.0155128011,-89.4530443972,17.23049,43.0155130707,-89.4526903963,18.685589999999998
2025-06-10 22:49:36.200000-05:00,,,43.015511355,-89.4530768206,,,,,17.21062,,,,,,,,,Track 5,POINTZ(-89.452724843 43.015512256 281.9674),43.015512256,-89.452724843,281.9674,0,0,9901,18.6702,268.0,0,0,999,999,999,0,0,43.01551187552,-89.45306617594,17.225288,43.0155125151,-89.4527132821,18.661520000000003
2025-06-10 22:49:36.300000-05:00,,,43.015510372,-89.4530989034,,,,,17.212880000000002,,,,,,,,,Track 5,POINTZ(-89.452747705 43.015511684 281.9326),43.015511684,-89.452747705,281.9326,0,0,9901,18.5982,268.0,0,0,999,999,999,0,0,43.01551099316,-89.45308800102,17.224254,43.015511963,-89.45273613570001,18.632089999999998
2025-06-10 22:49:36.400000-05:00,,,43.015509389,-89.4531209862,,,,,17.21514,,,,,,,,,Track 5,POINTZ(-89.45277052 43.015511139 281.8798),43.015511139,-89.45277052,281.8798,0,0,9901,18.5786,267.9,0,0,999,999,999,0,0,43.01551015402,-89.45310987244001,17.227387999999998,43.0155114019,-89.45275895580001,18.59963
2025-06-10 22:49:36.500000-05:00,Track 5,POINTZ(-89.453143069 43.015508406 273.8471),43.015508406,-89.453143069,273.8471,0.0,0.0,1.0,17.2174,267.8,1.432,2.184,1.0,0.6,0.8,26.0,26.0,Track 5,POINTZ(-89.452793293 43.015510536 281.8321),43.015510536,-89.452793293,281.8321,0,0,9901,18.5612,268.0,0,0,999,999,999,0,0,43.015509358100005,-89.4531317902,17.23469,43.0155108383,-89.45278173310001,18.56609
2025-06-10 22:49:36.600000-05:00,,,43.0155078836,-89.4531649144,,,,,17.23808,,,,,,,,,Track 5,POINTZ(-89.452816021 43.015509984 281.7848),43.015509984,-89.452816021,281.7848,0,0,9901,18.5298,268.0,0,0,999,999,999,0,0,43.0155086054,-89.4531537543,17.24616,43.015510274,-89.45280446780001,18.532140000000002
2025-06-10 22:49:36.700000-05:00,,,43.0155073612,-89.4531867598,,,,,17.25876,,,,,,,,,Track 5,POINTZ(-89.452838684 43.01550944 281.7376),43.01550944,-89.452838684,281.7376,0,0,9901,18.4536,268.2,0,0,999,999,999,0,0,43.01550794628,-89.45317562026,17.257806,43.015509701999996,-89.4528271575,18.495510000000003
2025-06-10 22:49:36.800000-05:00,,,43.0155068388,-89.4532086052,,,,,17.27944,,,,,,,,,Track 5,POINTZ(-89.452861348 43.015508841 281.6953),43.015508841,-89.452861348,281.6953,0,0,9901,18.413,268.2,0,0,999,999,999,0,0,43.015507380740004,-89.45319738808,17.269628,43.0155091359,-89.45284980670002,18.46182
2025-06-10 22:49:36.900000-05:00,,,43.0155063164,-89.4532304506,,,,,17.30012,,,,,,,,,Track 5,POINTZ(-89.452883885 43.015508283 281.6491),43.015508283,-89.452883885,281.6491,0,0,9901,18.3945,268.2,0,0,999,999,999,0,0,43.01550690878,-89.45321905776,17.281626,43.0155085686,-89.4528724075,18.42499
2025-06-10 22:49:37-05:00,Track 5,POINTZ(-89.453252296 43.015505794 273.5137),43.015505794,-89.453252296,273.5137,0.0,0.0,1.0,17.3208,267.7,1.446,2.199,1.0,0.6,0.8,26.0,26.0,Track 5,POINTZ(-89.452906399 43.015507717 281.6182),43.015507717,-89.452906399,281.6182,0,0,9901,18.3914,268.0,0,0,999,999,999,0,0,43.0155065304,-89.4532406293,17.293799999999997,43.0155080113,-89.4528949525,18.384149999999998
2025-06-10 22:49:37.100000-05:00,,,43.0155057468,-89.4532733974,,,,,17.32482,,,,,,,,,Track 5,POINTZ(-89.452928877 43.01550714 281.5719),43.01550714,-89.452928877,281.5719,0,0,9901,18.3646,268.0,0,0,999,999,999,0,0,43.0155062456,-89.4532621027,17.30615,43.01550746,-89.4529174464,18.338620000000002
2025-06-10 22:49:37.200000-05:00,,,43.0155056996,-89.4532944988,,,,,17.32884,,,,,,,,,Track 5,POINTZ(-89.452951335 43.015506595 281.529),43.015506595,-89.452951335,281.529,0,0,9901,18.3333,267.9,0,0,999,999,999,0,0,43.01550597906,-89.45328347588,17.315084,43.0155069072,-89.4529398901,18.29381
2025-06-10 22:49:37.300000-05:00,,,43.0155056524,-89.4533156002,,,,,17.33286,,,,,,,,,Track 5,POINTZ(-89.452973713 43.015506011 281.502),43.015506011,-89.452973713,281.502,0,0,9901,18.2299,268.1,0,0,999,999,999,0,0,43.01550573078,-89.45330474884,17.320602,43.0155063522,-89.4529622933,18.25641
2025-06-10 22:49:37.400000-05:00,,,43.0155056052,-89.45333670160001,,,,,17.33688,,,,,,,,,Track 5,POINTZ(-89.45299597 43.015505566 281.4372),43.015505566,-89.45299597,281.4372,0,0,9901,18.1702,268.2,0,0,999,999,999,0,0,43.01550550076,-89.45332592158,17.322704,43.0155057981,-89.4529846459,18.220239999999997
2025-06-10 22:49:37.500000-05:00,Track 5,POINTZ(-89.453357803 43.015505558 273.2075),43.015505558,-89.453357803,273.2075,0.0,0.0,1.0,17.3409,268.2,1.464,2.211,1.0,0.6,0.8,26.0,26.0,Track 5,POINTZ(-89.453018232 43.015505023 281.3933),43.015505023,-89.453018232,281.3933,0,0,9901,18.1059,268.2,0,0,999,999,999,0,0,43.015505289,-89.4533469941,17.32139,43.0155052465,-89.45300695979999,18.18767
2025-06-10 22:49:37.600000-05:00,,,43.0155052182,-89.45337864620001,,,,,17.32742,,,,,,,,,Track 5,POINTZ(-89.453040458 43.015504456 281.3495),43.015504456,-89.453040458,281.3495,0,0,9901,18.0817,268.1,0,0,999,999,999,0,0,43.0155050955,-89.45336796640001,17.31666,43.0155046947,-89.45302923220001,18.15552
2025-06-10 22:49:37.700000-05:00,,,43.0155048784,-89.4533994894,,,,,17.31394,,,,,,,,,Track 5,POINTZ(-89.453062716 43.01550389 281.3057),43.01550389,-89.453062716,281.3057,0,0,9901,18.0796,268.1,0,0,999,999,999,0,0,43.015504911840004,-89.45338892774001,17.312896000000002,43.015504142000005,-89.45305146320001,18.11972
2025-06-10 22:49:37.800000-05:00,,,43.0155045386,-89.4534203326,,,,,17.30046,,,,,,,,,Track 5,POINTZ(-89.453084874 43.0155033 281.2689),43.0155033,-89.453084874,281.2689,0,0,9901,18.0513,268.0,0,0,999,999,999,0,0,43.01550473802,-89.45340987812,17.310098,43.0155035866,-89.45307365400001,18.08535
2025-06-10 22:49:37.900000-05:00,,,43.0155041988,-89.4534411758,,,,,17.28698,,,,,,,,,Track 5,POINTZ(-89.453107024 43.015502767 281.2202),43.015502767,-89.453107024,281.2202,0,0,9901,18.0688,267.9,0,0,999,999,999,0,0,43.01550457404,-89.45343081754001,17.308266,43.015503031099996,-89.453095808,18.0589
2025-06-10 22:49:38-05:00,Track 5,POINTZ(-89.453462019 43.015503859 272.9763),43.015503859,-89.453462019,272.9763,0.0,0.0,1.0,17.2735,268.7,1.382,2.126,1.0,0.6,0.8,26.0,26.0,Track 5,POINTZ(-89.453129123 43.015502199 281.1783),43.015502199,-89.453129123,281.1783,0,0,9901,18.0699,267.9,0,0,999,999,999,0,0,43.0155044199,-89.453451746,17.3074,43.01550246239999,-89.45311793670001,18.03508
2025-06-10 22:49:38.100000-05:00,,,43.0155039102,-89.4534830108,,,,,17.28718,,,,,,,,,Track 5,POINTZ(-89.453151187 43.015501613 281.1322),43.015501613,-89.453151187,281.1322,0,0,9901,18.0066,268.0,0,0,999,999,999,0,0,43.0155042756,-89.4534726635,17.307499999999997,43.0155018957,-89.45314003749999,18.016299999999998
2025-06-10 22:49:38.200000-05:00,,,43.0155039614,-89.4535040026,,,,,17.30086,,,,,,,,,Track 5,POINTZ(-89.453173243 43.015501041 281.0919),43.015501041,-89.453173243,281.0919,0,0,9901,17.9896,267.9,0,0,999,999,999,0,0,43.015504156380004,-89.45349361036,17.309298000000002,43.01550133,-89.4531621115,17.997059999999998
2025-06-10 22:49:38.300000-05:00,,,43.0155040126,-89.4535249944,,,,,17.314539999999997,,,,,,,,,Track 5,POINTZ(-89.453195253 43.015500456 281.0509),43.015500456,-89.453195253,281.0509,0,0,9901,17.9654,267.9,0,0,999,999,999,0,0,43.01550406224,-89.45351458657998,17.312794,43.0155007707,-89.4531841536,17.97592
2025-06-10 22:49:38.400000-05:00,,,43.0155040638,-89.4535459862,,,,,17.328219999999998,,,,,,,,,Track 5,POINTZ(-89.453217257 43.015499879 281.004),43.015499879,-89.453217257,281.004,0,0,9901,17.932,268.0,0,0,999,999,999,0,0,43.01550399318,-89.45353559216,17.317987999999996,43.015500217299994,-89.4532061713,17.95915
2025-06-10 22:49:38.500000-05:00,Track 5,POINTZ(-89.453566978 43.015504115 272.6415),43.015504115,-89.453566978,272.6415,0.0,0.0,1.0,17.3419,268.6,1.44,2.21,1.0,0.6,0.8,26.0,26.0,Track 5,POINTZ(-89.45323924 43.015499356 280.9543),43.015499356,-89.45323924,280.9543,0,0,9901,17.9181,268.1,0,0,999,999,999,0,0,43.0155039492,-89.4535566271,17.32488,43.0154996653,-89.4532281674,17.94182
2025-06-10 22:49:38.600000-05:00,,,43.015504026,-89.4535881148,,,,,17.345399999999998,,,,,,,,,Track 5,POINTZ(-89.453261198 43.015498799 280.9253),43.015498799,-89.453261198,280.9253,0,0,9901,17.8893,268.2,0,0,999,999,999,0,0,43.0155039303,-89.4535776914,17.33347,43.015499116,-89.45325014710001,17.92587
2025-06-10 22:49:38.700000-05:00,,,43.015503937,-89.4536092516,,,,,17.3489,,,,,,,,,Track 5,POINTZ(-89.453283137 43.015498297 280.8776),43.015498297,-89.453283137,280.8776,0,0,9901,17.8682,268.2,0,0,999,999,999,0,0,43.01550388913999,-89.45359876596,17.341412,43.0154985721,-89.4532721082,17.913469999999997
2025-06-10 22:49:38.800000-05:00,,,43.015503848,-89.4536303884,,,,,17.3524,,,,,,,,,Track 5,POINTZ(-89.453305051 43.015497766 280.8348),43.015497766,-89.453305051,280.8348,0,0,9901,17.8836,268.2,0,0,999,999,999,0,0,43.015503825719996,-89.45361985078,17.348706,43.0154980326,-89.45329405100001,17.89886
2025-06-10 22:49:38.900000-05:00,,,43.015503759,-89.4536515252,,,,,17.355900000000002,,,,,,,,,Track 5,POINTZ(-89.453326985 43.015497247 280.7975),43.015497247,-89.453326985,280.7975,0,0,9901,17.8955,268.2,0,0,999,999,999,0,0,43.01550374004,-89.45364094586,17.355352,43.0154975034,-89.4533159792,17.88595
2025-06-10 22:49:39-05:00,Track 5,POINTZ(-89.453672662 43.01550367 272.3764),43.01550367,-89.453672662,272.3764,0.0,0.0,1.0,17.3594,269.3,1.548,2.314,1.1,0.6,0.9,26.0,26.0,Track 5,POINTZ(-89.45334892 43.015496706 280.7626),43.015496706,-89.45334892,280.7626,0,0,9901,17.9104,268.1,0,0,999,999,999,0,0,43.0155036321,-89.4536620512,17.36135,43.015496979,-89.45333789399999,17.87448
2025-06-10 22:49:39.100000-05:00,,,43.0155034986,-89.4536937564,,,,,17.366600000000002,,,,,,,,,Track 5,POINTZ(-89.453370798 43.015496174 280.7125),43.015496174,-89.453370798,280.7125,0,0,9901,17.8826,268.0,0,0,999,999,999,0,0,43.0155035019,-89.4536831668,17.3667,43.0154964602,-89.4533598001,17.86471
2025-06-10 22:49:39.200000-05:00,,,43.0155033272,-89.4537148508,,,,,17.3738,,,,,,,,,Track 5,POINTZ(-89.453392671 43.015495646 280.6786),43.015495646,-89.453392671,280.6786,0,0,9901,17.8435,268.1,0,0,999,999,999,0,0,43.015503348799996,-89.45370427768,17.37166,43.0154959442,-89.4533817074,17.86173
2025-06-10 22:49:39.300000-05:00,,,43.0155031558,-89.45373594520001,,,,,17.381,,,,,,,,,Track 5,POINTZ(-89.453414535 43.015495164 280.639),43.015495164,-89.453414535,280.639,0,0,9901,17.8363,268.3,0,0,999,999,999,0,0,43.015503172799995,-89.45372538384,17.37623,43.0154954281,-89.45340360930001,17.862090000000002
2025-06-10 22:49:39.400000-05:00,,,43.0155029844,-89.4537570396,,,,,17.388199999999998,,,,,,,,,Track 5,POINTZ(-89.453436405 43.015494635 280.5973),43.015494635,-89.453436405,280.5973,0,0,9901,17.8173,268.3,0,0,999,999,999,0,0,43.0155029739,-89.45374648528,17.380409999999998,43.015494928600006,-89.4534254926,17.85402
2025-06-10 22:49:39.500000-05:00,Track 5,POINTZ(-89.453778134 43.015502813 272.1296),43.015502813,-89.453778134,272.1296,0.0,0.0,1.0,17.3954,269.6,1.459,2.214,1.1,0.6,0.9,26.0,26.0,Track 5,POINTZ(-89.453458301 43.015494168 280.5597),43.015494168,-89.453458301,280.5597,0,0,9901,17.8204,268.3,0,0,999,999,999,0,0,43.0155027521,-89.453767582,17.3842,43.015494445,-89.4534473693,17.84049
2025-06-10 22:49:39.600000-05:00,,,43.015502495,-89.4537992236,,,,,17.395,,,,,,,,,Track 5,POINTZ(-89.453480271 43.015493639 280.5225),43.015493639,-89.453480271,280.5225,0,0,9901,17.8595,268.3,0,0,999,999,999,0,0,43.0155025074,-89.453788674,17.3876,43.015493983700004,-89.4534692254,17.82115
2025-06-10 22:49:39.700000-05:00,,,43.015502177,-89.4538203132,,,,,17.3946,,,,,,,,,Track 5,POINTZ(-89.453502156 43.015493136 280.4757),43.015493136,-89.453502156,280.4757,0,0,9901,17.8718,268.3,0,0,999,999,999,0,0,43.01550224276,-89.45380977732,17.391556,43.01549354309999,-89.4534910612,17.79934
2025-06-10 22:49:39.800000-05:00,,,43.015501859,-89.45384140280001,,,,,17.394199999999998,,,,,,,,,Track 5,POINTZ(-89.453523884 43.015492771 280.3784),43.015492771,-89.453523884,280.3784,0,0,9901,17.8029,268.5,0,0,999,999,999,0,0,43.015501958179996,-89.45383089196,17.396068,43.0154931253,-89.4535128876,17.783499999999997
2025-06-10 22:49:39.900000-05:00,,,43.015501541,-89.4538624924,,,,,17.3938,,,,,,,,,Track 5,POINTZ(-89.453545752 43.015492411 280.3318),43.015492411,-89.453545752,280.3318,0,0,9901,17.7602,268.7,0,0,999,999,999,0,0,43.01550165366,-89.45385201792001,17.401136,43.0154927274,-89.4535347003,17.77316
2025-06-10 22:49:40-05:00,Track 5,POINTZ(-89.453883582 43.015501223 271.7928),43.015501223,-89.453883582,271.7928,0.0,0.0,1.0,17.3934,269.8,1.448,2.187,1.1,0.6,0.9,26.0,26.0,Track 5,POINTZ(-89.453567481 43.015492093 280.2624),43.015492093,-89.453567481,280.2624,0,0,9901,17.717,268.9,0,0,999,999,999,0,0,43.0155013292,-89.4538731552,17.40676,43.0154923514,-89.4535564902,17.76472
2025-06-10 22:49:40.100000-05:00,,,43.0155008522,-89.4539047896,,,,,17.40616,,,,,,,,,Track 5,POINTZ(-89.453589156 43.015491768 280.214),43.015491768,-89.453589156,280.214,0,0,9901,17.6645,269.2,0,0,999,999,999,0,0,43.0155009848,-89.45389430380001,17.41294,43.015491997699996,-89.4535782495,17.745060000000002
2025-06-10 22:49:40.200000-05:00,,,43.0155004814,-89.4539259972,,,,,17.41892,,,,,,,,,Track 5,POINTZ(-89.453610935 43.015491468 280.1862),43.015491468,-89.453610935,280.1862,0,0,9901,17.6851,269.2,0,0,999,999,999,0,0,43.01550065264,-89.45391546713999,17.41702,43.015491667599996,-89.45359996490001,17.71434
2025-06-10 22:49:40.300000-05:00,,,43.0155001106,-89.4539472048,,,,,17.43168,,,,,,,,,Track 5,POINTZ(-89.453632662 43.015491185 280.1444),43.015491185,-89.453632662,280.1444,0,0,9901,17.7329,269.0,0,0,999,999,999,0,0,43.01550033272,-89.45393664522001,17.419,43.015491368,-89.4536216452,17.68008
2025-06-10 22:49:40.400000-05:00,,,43.0154997398,-89.4539684124,,,,,17.44444,,,,,,,,,Track 5,POINTZ(-89.453654304 43.015490875 280.0875),43.015490875,-89.453654304,280.0875,0,0,9901,17.7329,268.9,0,0,999,999,999,0,0,43.01550002504,-89.45395783804,17.41888,43.0154910832,-89.4536432987,17.648490000000002
2025-06-10 22:49:40.500000-05:00,Track 5,POINTZ(-89.45398962 43.015499369 271.4833),43.015499369,-89.45398962,271.4833,0.0,0.0,1.0,17.4572,269.0,1.592,2.31,1.1,0.6,0.9,26.0,26.0,Track 5,POINTZ(-89.453675894 43.015490631 280.0452),43.015490631,-89.453675894,280.0452,0,0,9901,17.6238,268.7,0,0,999,999,999,0,0,43.0154997296,-89.4539790456,17.41666,43.0154908205,-89.4536649141,17.61777
2025-06-10 22:49:40.600000-05:00,,,43.0154991734,-89.454010857,,,,,17.4358,,,,,,,,,Track 5,POINTZ(-89.453697425 43.015490338 279.9998),43.015490338,-89.453697425,279.9998,0,0,9901,17.5523,268.7,0,0,999,999,999,0,0,43.0154994464,-89.4540002679,17.41234,43.015490575899996,-89.4536864927,17.592660000000002
2025-06-10 22:49:40.700000-05:00,,,43.0154989778,-89.454032094,,,,,17.4144,,,,,,,,,Track 5,POINTZ(-89.453718959 43.01549014 279.966),43.01549014,-89.453718959,279.966,0,0,9901,17.5292,269.1,0,0,999,999,999,0,0,43.01549918046,-89.45402147412,17.408502,43.0154903548,-89.45370805569999,17.57892
2025-06-10 22:49:40.800000-05:00,,,43.0154987822,-89.454053331,,,,,17.393,,,,,,,,,Track 5,POINTZ(-89.453740419 43.015489923 279.9319),43.015489923,-89.453740419,279.9319,0,0,9901,17.487,269.4,0,0,999,999,999,0,0,43.01549893178,-89.45404266426,17.405146000000002,43.0154901565,-89.4537295836,17.5623
2025-06-10 22:49:40.900000-05:00,,,43.0154985866,-89.454074568,,,,,17.3716,,,,,,,,,Track 5,POINTZ(-89.453761906 43.015489784 279.8956),43.015489784,-89.453761906,279.8956,0,0,9901,17.453,269.4,0,0,999,999,999,0,0,43.01549870036,-89.45406383832,17.402272000000004,43.015489980400005,-89.45375107800001,17.53478
2025-06-10 22:49:41-05:00,Track 5,POINTZ(-89.454095805 43.015498391 271.3721),43.015498391,-89.454095805,271.3721,0.0,0.0,1.0,17.3502,269.9,1.595,2.309,1.1,0.6,0.9,26.0,26.0,Track 5,POINTZ(-89.453783267 43.015489647 279.852),43.015489647,-89.453783267,279.852,0,0,9901,17.4659,269.5,0,0,999,999,999,0,0,43.0154984862,-89.4540849963,17.39988,43.0154898307,-89.4537725399,17.50021
2025-06-10 22:49:41.100000-05:00,,,43.0154981928,-89.4541168518,,,,,17.36778,,,,,,,,,Track 5,POINTZ(-89.453804786 43.015489557 279.8204),43.015489557,-89.453804786,279.8204,0,0,9901,17.5271,269.6,0,0,999,999,999,0,0,43.0154982893,-89.45410613819999,17.397969999999997,43.015489697,-89.45379397069999,17.47074
2025-06-10 22:49:41.200000-05:00,,,43.0154979946,-89.4541378986,,,,,17.38536,,,,,,,,,Track 5,POINTZ(-89.453826214 43.015489485 279.7711),43.015489485,-89.453826214,279.7711,0,0,9901,17.5189,269.7,0,0,999,999,999,0,0,43.01549810272,-89.45412727525999,17.398344,43.0154895883,-89.4538153709,17.43874
2025-06-10 22:49:41.300000-05:00,,,43.0154977964,-89.4541589454,,,,,17.40294,,,,,,,,,Track 5,POINTZ(-89.453847606 43.015489424 279.7179),43.015489424,-89.453847606,279.7179,0,0,9901,17.4577,269.8,0,0,999,999,999,0,0,43.01549792646,-89.45414840748,17.401002,43.0154895001,-89.4538367441,17.410239999999998
2025-06-10 22:49:41.400000-05:00,,,43.0154975982,-89.4541799922,,,,,17.42052,,,,,,,,,Track 5,POINTZ(-89.453868923 43.015489378 279.6763),43.015489378,-89.453868923,279.6763,0,0,9901,17.3872,269.8,0,0,999,999,999,0,0,43.01549776052,-89.45416953486,17.405943999999998,43.015489433599996,-89.4538580989,17.3945
